Name,SHENZHEN SE COMPOSITE - PRICE INDEX,,,,,,,,
CURRENCY,CH,,,,,,,,
21/02/1994,201.93,,,,,,,,
22/02/1994,209.74,,,,,,,,
23/02/1994,210.02,,,,,,,,
24/02/1994,218.47,,,,,,,,
25/02/1994,216.98,,,,,,,,
28/02/1994,211.9,,,,,,,,
01/03/1994,211.2,,,,,,,,
02/03/1994,209.22,,,,,,,,
03/03/1994,206.27,,,,,,,,
04/03/1994,203.92,,,,,,,,
07/03/1994,202.58,,,,,,,,
08/03/1994,201.28,,,,,,,,
09/03/1994,200.71,,,,,,,,
10/03/1994,197.41,,,,,,,,
11/03/1994,199.18,,,,,,,,
14/03/1994,215.57,,,,,,,,
15/03/1994,201.65,,,,,,,,
16/03/1994,200.86,,,,,,,,
17/03/1994,202.11,,,,,,,,
18/03/1994,204.03,,,,,,,,
21/03/1994,199.42,,,,,,,,
22/03/1994,197.01,,,,,,,,
23/03/1994,191.49,,,,,,,,
24/03/1994,188.32,,,,,,,,
25/03/1994,189.03,,,,,,,,
28/03/1994,183.4,,,,,,,,
29/03/1994,187.17,,,,,,,,
30/03/1994,183.62,,,,,,,,
31/03/1994,177.84,,,,,,,,
01/04/1994,174.4,,,,,,,,
04/04/1994,172.3,,,,,,,,
05/04/1994,173.47,,,,,,,,
06/04/1994,175.75,,,,,,,,
07/04/1994,175.82,,,,,,,,
08/04/1994,170.28,,,,,,,,
11/04/1994,164.18,,,,,,,,
12/04/1994,164.09,,,,,,,,
13/04/1994,160.77,,,,,,,,
14/04/1994,152.14,,,,,,,,
15/04/1994,157.85,,,,,,,,
18/04/1994,147.62,,,,,,,,
19/04/1994,137.16,,,,,,,,
20/04/1994,130.33,,,,,,,,
21/04/1994,138.708,,,,,,,,
22/04/1994,133.083,,,,,,,,
25/04/1994,136.08,,,,,,,,
26/04/1994,141.628,,,,,,,,
27/04/1994,150.448,,,,,,,,
28/04/1994,146.24,,,,,,,,
29/04/1994,150.35,,,,,,,,
02/05/1994,150.35,,,,,,,,
03/05/1994,161.87,,,,,,,,
04/05/1994,157.124,,,,,,,,
05/05/1994,152.569,,,,,,,,
06/05/1994,153.984,,,,,,,,
09/05/1994,162.859,,,,,,,,
10/05/1994,166.956,,,,,,,,
11/05/1994,160.665,,,,,,,,
12/05/1994,155.788,,,,,,,,
13/05/1994,164.902,,,,,,,,
16/05/1994,166.04,,,,,,,,
17/05/1994,160.613,,,,,,,,
18/05/1994,158.905,,,,,,,,
19/05/1994,163.003,,,,,,,,
20/05/1994,159.954,,,,,,,,
23/05/1994,157.412,,,,,,,,
24/05/1994,158.853,,,,,,,,
25/05/1994,156.05,,,,,,,,
26/05/1994,152.415,,,,,,,,
27/05/1994,150.63,,,,,,,,
30/05/1994,142.667,,,,,,,,
31/05/1994,145.05,,,,,,,,
01/06/1994,139.5,,,,,,,,
02/06/1994,138.91,,,,,,,,
03/06/1994,139.663,,,,,,,,
06/06/1994,136.478,,,,,,,,
07/06/1994,135.605,,,,,,,,
08/06/1994,136.078,,,,,,,,
09/06/1994,134.411,,,,,,,,
10/06/1994,133.509,,,,,,,,
13/06/1994,128.486,,,,,,,,
14/06/1994,125.463,,,,,,,,
15/06/1994,126.465,,,,,,,,
16/06/1994,131.13,,,,,,,,
17/06/1994,136.384,,,,,,,,
20/06/1994,128.464,,,,,,,,
21/06/1994,127.096,,,,,,,,
22/06/1994,129.039,,,,,,,,
23/06/1994,127.831,,,,,,,,
24/06/1994,125.906,,,,,,,,
27/06/1994,120.415,,,,,,,,
28/06/1994,118.997,,,,,,,,
29/06/1994,118.219,,,,,,,,
30/06/1994,119.894,,,,,,,,
01/07/1994,117.085,,,,,,,,
04/07/1994,113.854,,,,,,,,
05/07/1994,113.854,,,,,,,,
06/07/1994,113.879,,,,,,,,
07/07/1994,113.879,,,,,,,,
08/07/1994,115.137,,,,,,,,
11/07/1994,111.893,,,,,,,,
12/07/1994,111.167,,,,,,,,
13/07/1994,112.626,,,,,,,,
14/07/1994,111.388,,,,,,,,
15/07/1994,107.105,,,,,,,,
18/07/1994,102.71,,,,,,,,
19/07/1994,102.704,,,,,,,,
20/07/1994,100.306,,,,,,,,
21/07/1994,99.011,,,,,,,,
22/07/1994,98.517,,,,,,,,
25/07/1994,102.843,,,,,,,,
26/07/1994,107.435,,,,,,,,
27/07/1994,101.686,,,,,,,,
28/07/1994,96.63,,,,,,,,
29/07/1994,96.561,,,,,,,,
01/08/1994,126.764,,,,,,,,
02/08/1994,125.817,,,,,,,,
03/08/1994,143.792,,,,,,,,
04/08/1994,147.5,,,,,,,,
05/08/1994,162.261,,,,,,,,
08/08/1994,160.385,,,,,,,,
09/08/1994,148.459,,,,,,,,
10/08/1994,165.72,,,,,,,,
11/08/1994,160.32,,,,,,,,
12/08/1994,161.29,,,,,,,,
15/08/1994,157.02,,,,,,,,
16/08/1994,158.876,,,,,,,,
17/08/1994,162.457,,,,,,,,
18/08/1994,167.653,,,,,,,,
19/08/1994,162.579,,,,,,,,
22/08/1994,158.004,,,,,,,,
23/08/1994,160.641,,,,,,,,
24/08/1994,158.037,,,,,,,,
25/08/1994,153.95,,,,,,,,
26/08/1994,151.1,,,,,,,,
29/08/1994,147.457,,,,,,,,
30/08/1994,152.376,,,,,,,,
31/08/1994,159.461,,,,,,,,
01/09/1994,165.845,,,,,,,,
02/09/1994,173.65,,,,,,,,
05/09/1994,206.038,,,,,,,,
06/09/1994,223.174,,,,,,,,
07/09/1994,207.792,,,,,,,,
08/09/1994,225.323,,,,,,,,
09/09/1994,212.773,,,,,,,,
12/09/1994,225.634,,,,,,,,
13/09/1994,225.13,,,,,,,,
14/09/1994,220.018,,,,,,,,
15/09/1994,212.478,,,,,,,,
16/09/1994,218.351,,,,,,,,
19/09/1994,215.02,,,,,,,,
20/09/1994,210.17,,,,,,,,
21/09/1994,219.87,,,,,,,,
22/09/1994,215.89,,,,,,,,
23/09/1994,211.977,,,,,,,,
26/09/1994,213.771,,,,,,,,
27/09/1994,217.76,,,,,,,,
28/09/1994,225.72,,,,,,,,
29/09/1994,205.248,,,,,,,,
30/09/1994,188.252,,,,,,,,
03/10/1994,188.252,,,,,,,,
04/10/1994,188.252,,,,,,,,
05/10/1994,164.429,,,,,,,,
06/10/1994,155.905,,,,,,,,
07/10/1994,170.428,,,,,,,,
10/10/1994,161.021,,,,,,,,
11/10/1994,162.88,,,,,,,,
12/10/1994,163.969,,,,,,,,
13/10/1994,152.021,,,,,,,,
14/10/1994,156.42,,,,,,,,
17/10/1994,148.094,,,,,,,,
18/10/1994,149.384,,,,,,,,
19/10/1994,152.904,,,,,,,,
20/10/1994,161.998,,,,,,,,
21/10/1994,155.054,,,,,,,,
24/10/1994,164.87,,,,,,,,
25/10/1994,159.41,,,,,,,,
26/10/1994,157.04,,,,,,,,
27/10/1994,159.653,,,,,,,,
28/10/1994,156.09,,,,,,,,
31/10/1994,149.579,,,,,,,,
01/11/1994,150.587,,,,,,,,
02/11/1994,150.115,,,,,,,,
03/11/1994,154.553,,,,,,,,
04/11/1994,149.856,,,,,,,,
07/11/1994,149.297,,,,,,,,
08/11/1994,153.026,,,,,,,,
09/11/1994,154.51,,,,,,,,
10/11/1994,151.871,,,,,,,,
11/11/1994,155.902,,,,,,,,
14/11/1994,155.952,,,,,,,,
15/11/1994,153.318,,,,,,,,
16/11/1994,153.632,,,,,,,,
17/11/1994,151.481,,,,,,,,
18/11/1994,151.553,,,,,,,,
21/11/1994,150.37,,,,,,,,
22/11/1994,149.859,,,,,,,,
23/11/1994,148.434,,,,,,,,
24/11/1994,147.599,,,,,,,,
25/11/1994,148.899,,,,,,,,
28/11/1994,148.259,,,,,,,,
29/11/1994,149.971,,,,,,,,
30/11/1994,149.019,,,,,,,,
01/12/1994,148.713,,,,,,,,
02/12/1994,147.861,,,,,,,,
05/12/1994,144.676,,,,,,,,
06/12/1994,141.935,,,,,,,,
07/12/1994,141.958,,,,,,,,
08/12/1994,139.755,,,,,,,,
09/12/1994,138.036,,,,,,,,
12/12/1994,134.53,,,,,,,,
13/12/1994,137.595,,,,,,,,
14/12/1994,135.572,,,,,,,,
15/12/1994,149.066,,,,,,,,
16/12/1994,147.184,,,,,,,,
19/12/1994,142.807,,,,,,,,
20/12/1994,144.741,,,,,,,,
21/12/1994,143.22,,,,,,,,
22/12/1994,141.339,,,,,,,,
23/12/1994,140.613,,,,,,,,
26/12/1994,138.403,,,,,,,,
27/12/1994,137.928,,,,,,,,
28/12/1994,138.644,,,,,,,,
29/12/1994,138.456,,,,,,,,
30/12/1994,140.634,,,,,,,,
02/01/1995,140.634,,,,,,,,
03/01/1995,139.884,,,,,,,,
04/01/1995,143.373,,,,,,,,
05/01/1995,142.212,,,,,,,,
06/01/1995,142.131,,,,,,,,
09/01/1995,138.22,,,,,,,,
10/01/1995,134.207,,,,,,,,
11/01/1995,134.987,,,,,,,,
12/01/1995,133.054,,,,,,,,
13/01/1995,131.755,,,,,,,,
16/01/1995,127.664,,,,,,,,
17/01/1995,127.393,,,,,,,,
18/01/1995,129.745,,,,,,,,
19/01/1995,125.095,,,,,,,,
20/01/1995,125.229,,,,,,,,
23/01/1995,123.421,,,,,,,,
24/01/1995,124.055,,,,,,,,
25/01/1995,125.967,,,,,,,,
26/01/1995,124.79,,,,,,,,
27/01/1995,125.857,,,,,,,,
30/01/1995,125.857,,,,,,,,
31/01/1995,125.857,,,,,,,,
01/02/1995,125.857,,,,,,,,
02/02/1995,125.857,,,,,,,,
03/02/1995,125.857,,,,,,,,
06/02/1995,125.857,,,,,,,,
07/02/1995,125.857,,,,,,,,
08/02/1995,125.857,,,,,,,,
09/02/1995,125.857,,,,,,,,
10/02/1995,125.857,,,,,,,,
13/02/1995,125.206,,,,,,,,
14/02/1995,124.979,,,,,,,,
15/02/1995,124.218,,,,,,,,
16/02/1995,123.573,,,,,,,,
17/02/1995,123.573,,,,,,,,
20/02/1995,123.184,,,,,,,,
21/02/1995,123.735,,,,,,,,
22/02/1995,136.905,,,,,,,,
23/02/1995,132.682,,,,,,,,
24/02/1995,126.462,,,,,,,,
27/02/1995,126.666,,,,,,,,
28/02/1995,126.046,,,,,,,,
01/03/1995,127.785,,,,,,,,
02/03/1995,128.466,,,,,,,,
03/03/1995,131.352,,,,,,,,
06/03/1995,136.881,,,,,,,,
07/03/1995,140.79,,,,,,,,
08/03/1995,140.326,,,,,,,,
09/03/1995,136.036,,,,,,,,
10/03/1995,133.21,,,,,,,,
13/03/1995,132.281,,,,,,,,
14/03/1995,132.282,,,,,,,,
15/03/1995,129.573,,,,,,,,
16/03/1995,129.573,,,,,,,,
17/03/1995,130.762,,,,,,,,
20/03/1995,129.539,,,,,,,,
21/03/1995,130.592,,,,,,,,
22/03/1995,133.742,,,,,,,,
23/03/1995,131.846,,,,,,,,
24/03/1995,133.036,,,,,,,,
27/03/1995,134.48,,,,,,,,
28/03/1995,133.124,,,,,,,,
29/03/1995,134.908,,,,,,,,
30/03/1995,133.445,,,,,,,,
31/03/1995,135.296,,,,,,,,
03/04/1995,135.812,,,,,,,,
04/04/1995,135.51,,,,,,,,
05/04/1995,133.869,,,,,,,,
06/04/1995,135.166,,,,,,,,
07/04/1995,138.01,,,,,,,,
10/04/1995,138.554,,,,,,,,
11/04/1995,134.33,,,,,,,,
12/04/1995,134.878,,,,,,,,
13/04/1995,133.473,,,,,,,,
14/04/1995,134.557,,,,,,,,
17/04/1995,133.626,,,,,,,,
18/04/1995,132.605,,,,,,,,
19/04/1995,133.217,,,,,,,,
20/04/1995,133.733,,,,,,,,
21/04/1995,132.389,,,,,,,,
24/04/1995,128.442,,,,,,,,
25/04/1995,127.758,,,,,,,,
26/04/1995,123.108,,,,,,,,
27/04/1995,118.265,,,,,,,,
28/04/1995,121.269,,,,,,,,
01/05/1995,121.269,,,,,,,,
02/05/1995,119.781,,,,,,,,
03/05/1995,118.847,,,,,,,,
04/05/1995,117.944,,,,,,,,
05/05/1995,117.944,,,,,,,,
08/05/1995,117.713,,,,,,,,
09/05/1995,118.872,,,,,,,,
10/05/1995,115.318,,,,,,,,
11/05/1995,115.696,,,,,,,,
12/05/1995,117.617,,,,,,,,
15/05/1995,116.928,,,,,,,,
16/05/1995,116.38,,,,,,,,
17/05/1995,117.186,,,,,,,,
18/05/1995,150.332,,,,,,,,
19/05/1995,164.398,,,,,,,,
22/05/1995,169.658,,,,,,,,
23/05/1995,140.464,,,,,,,,
24/05/1995,140.969,,,,,,,,
25/05/1995,134.816,,,,,,,,
26/05/1995,134.816,,,,,,,,
29/05/1995,137.473,,,,,,,,
30/05/1995,136.885,,,,,,,,
31/05/1995,134.851,,,,,,,,
01/06/1995,136.146,,,,,,,,
02/06/1995,135.361,,,,,,,,
05/06/1995,132.336,,,,,,,,
06/06/1995,132.09,,,,,,,,
07/06/1995,135.693,,,,,,,,
08/06/1995,132.056,,,,,,,,
09/06/1995,132.661,,,,,,,,
12/06/1995,131.694,,,,,,,,
13/06/1995,131.871,,,,,,,,
14/06/1995,130.695,,,,,,,,
15/06/1995,124.373,,,,,,,,
16/06/1995,125.441,,,,,,,,
19/06/1995,124.93,,,,,,,,
20/06/1995,125.038,,,,,,,,
21/06/1995,126.598,,,,,,,,
22/06/1995,125.91,,,,,,,,
23/06/1995,126.69,,,,,,,,
26/06/1995,128.396,,,,,,,,
27/06/1995,127.103,,,,,,,,
28/06/1995,126.453,,,,,,,,
29/06/1995,126.076,,,,,,,,
30/06/1995,124.784,,,,,,,,
03/07/1995,121.912,,,,,,,,
04/07/1995,122.774,,,,,,,,
05/07/1995,123.689,,,,,,,,
06/07/1995,123.608,,,,,,,,
07/07/1995,128.264,,,,,,,,
10/07/1995,128.196,,,,,,,,
11/07/1995,126.061,,,,,,,,
12/07/1995,126.458,,,,,,,,
13/07/1995,128.725,,,,,,,,
14/07/1995,127.788,,,,,,,,
17/07/1995,131.158,,,,,,,,
18/07/1995,130.336,,,,,,,,
19/07/1995,127.743,,,,,,,,
20/07/1995,129.888,,,,,,,,
21/07/1995,130.755,,,,,,,,
24/07/1995,131.239,,,,,,,,
25/07/1995,130.118,,,,,,,,
26/07/1995,128.817,,,,,,,,
27/07/1995,129.621,,,,,,,,
28/07/1995,129.224,,,,,,,,
31/07/1995,128.797,,,,,,,,
01/08/1995,130.388,,,,,,,,
02/08/1995,129.281,,,,,,,,
03/08/1995,130.386,,,,,,,,
04/08/1995,130.386,,,,,,,,
07/08/1995,134.405,,,,,,,,
08/08/1995,134.464,,,,,,,,
09/08/1995,134.716,,,,,,,,
10/08/1995,135.35,,,,,,,,
11/08/1995,138.113,,,,,,,,
14/08/1995,144.033,,,,,,,,
15/08/1995,140.352,,,,,,,,
16/08/1995,142.265,,,,,,,,
17/08/1995,144.388,,,,,,,,
18/08/1995,150.941,,,,,,,,
21/08/1995,147.877,,,,,,,,
22/08/1995,144.137,,,,,,,,
23/08/1995,140.339,,,,,,,,
24/08/1995,140.962,,,,,,,,
25/08/1995,138.417,,,,,,,,
28/08/1995,136.925,,,,,,,,
29/08/1995,135.228,,,,,,,,
30/08/1995,133.936,,,,,,,,
31/08/1995,135.231,,,,,,,,
01/09/1995,135.231,,,,,,,,
04/09/1995,135.646,,,,,,,,
05/09/1995,134.84,,,,,,,,
06/09/1995,136.105,,,,,,,,
07/09/1995,136.021,,,,,,,,
08/09/1995,135.286,,,,,,,,
11/09/1995,136.606,,,,,,,,
12/09/1995,136.512,,,,,,,,
13/09/1995,137.208,,,,,,,,
14/09/1995,138.531,,,,,,,,
15/09/1995,138.84,,,,,,,,
18/09/1995,139.461,,,,,,,,
19/09/1995,135.31,,,,,,,,
20/09/1995,133.463,,,,,,,,
21/09/1995,134.243,,,,,,,,
22/09/1995,134.857,,,,,,,,
25/09/1995,133.835,,,,,,,,
26/09/1995,134.164,,,,,,,,
27/09/1995,131.856,,,,,,,,
28/09/1995,131.698,,,,,,,,
29/09/1995,133.36,,,,,,,,
02/10/1995,133.36,,,,,,,,
03/10/1995,133.36,,,,,,,,
04/10/1995,133.035,,,,,,,,
05/10/1995,133.343,,,,,,,,
06/10/1995,132.402,,,,,,,,
09/10/1995,130.279,,,,,,,,
10/10/1995,129.441,,,,,,,,
11/10/1995,128.986,,,,,,,,
12/10/1995,128.447,,,,,,,,
13/10/1995,129.112,,,,,,,,
16/10/1995,130.044,,,,,,,,
17/10/1995,130.776,,,,,,,,
18/10/1995,132.283,,,,,,,,
19/10/1995,130.876,,,,,,,,
20/10/1995,138.983,,,,,,,,
23/10/1995,138.429,,,,,,,,
24/10/1995,138.147,,,,,,,,
25/10/1995,143.456,,,,,,,,
26/10/1995,140.069,,,,,,,,
27/10/1995,136.528,,,,,,,,
30/10/1995,134.699,,,,,,,,
31/10/1995,134.254,,,,,,,,
01/11/1995,134.882,,,,,,,,
02/11/1995,134.297,,,,,,,,
03/11/1995,135.834,,,,,,,,
06/11/1995,137.011,,,,,,,,
07/11/1995,135.69,,,,,,,,
08/11/1995,133.694,,,,,,,,
09/11/1995,133.725,,,,,,,,
10/11/1995,133.66,,,,,,,,
13/11/1995,131.467,,,,,,,,
14/11/1995,131.696,,,,,,,,
15/11/1995,132.375,,,,,,,,
16/11/1995,131.504,,,,,,,,
17/11/1995,131.863,,,,,,,,
20/11/1995,132.461,,,,,,,,
21/11/1995,133.058,,,,,,,,
22/11/1995,130.84,,,,,,,,
23/11/1995,130.24,,,,,,,,
24/11/1995,130.681,,,,,,,,
27/11/1995,129.082,,,,,,,,
28/11/1995,128.445,,,,,,,,
29/11/1995,126.91,,,,,,,,
30/11/1995,126.172,,,,,,,,
01/12/1995,125.535,,,,,,,,
04/12/1995,125.509,,,,,,,,
05/12/1995,126.099,,,,,,,,
06/12/1995,125.408,,,,,,,,
07/12/1995,125.478,,,,,,,,
08/12/1995,125.866,,,,,,,,
11/12/1995,123.668,,,,,,,,
12/12/1995,124.683,,,,,,,,
13/12/1995,123.382,,,,,,,,
14/12/1995,122.353,,,,,,,,
15/12/1995,121.03,,,,,,,,
18/12/1995,118.491,,,,,,,,
19/12/1995,118.491,,,,,,,,
20/12/1995,119.527,,,,,,,,
21/12/1995,118.539,,,,,,,,
22/12/1995,117.962,,,,,,,,
25/12/1995,117.962,,,,,,,,
26/12/1995,114.33,,,,,,,,
27/12/1995,114.602,,,,,,,,
28/12/1995,112.629,,,,,,,,
29/12/1995,113.249,,,,,,,,
01/01/1996,113.249,,,,,,,,
02/01/1996,110.149,,,,,,,,
03/01/1996,110.012,,,,,,,,
04/01/1996,112.538,,,,,,,,
05/01/1996,109.662,,,,,,,,
08/01/1996,109.478,,,,,,,,
09/01/1996,112.312,,,,,,,,
10/01/1996,110.394,,,,,,,,
11/01/1996,109.887,,,,,,,,
12/01/1996,110.512,,,,,,,,
15/01/1996,110.806,,,,,,,,
16/01/1996,110.674,,,,,,,,
17/01/1996,109.254,,,,,,,,
18/01/1996,106.067,,,,,,,,
19/01/1996,106.744,,,,,,,,
22/01/1996,105.342,,,,,,,,
23/01/1996,105.67,,,,,,,,
24/01/1996,106.179,,,,,,,,
25/01/1996,105.951,,,,,,,,
26/01/1996,108.236,,,,,,,,
29/01/1996,108.577,,,,,,,,
30/01/1996,108.96,,,,,,,,
31/01/1996,109.145,,,,,,,,
01/02/1996,109.325,,,,,,,,
02/02/1996,108.425,,,,,,,,
05/02/1996,106.867,,,,,,,,
06/02/1996,106.153,,,,,,,,
07/02/1996,106.336,,,,,,,,
08/02/1996,106.105,,,,,,,,
09/02/1996,106.736,,,,,,,,
12/02/1996,107.091,,,,,,,,
13/02/1996,109.46,,,,,,,,
14/02/1996,108.355,,,,,,,,
15/02/1996,109.739,,,,,,,,
16/02/1996,112.374,,,,,,,,
19/02/1996,112.374,,,,,,,,
20/02/1996,112.374,,,,,,,,
21/02/1996,112.374,,,,,,,,
22/02/1996,112.374,,,,,,,,
23/02/1996,112.374,,,,,,,,
26/02/1996,112.374,,,,,,,,
27/02/1996,112.374,,,,,,,,
28/02/1996,112.374,,,,,,,,
29/02/1996,112.374,,,,,,,,
01/03/1996,112.374,,,,,,,,
04/03/1996,119.128,,,,,,,,
05/03/1996,116.341,,,,,,,,
06/03/1996,112.369,,,,,,,,
07/03/1996,113.965,,,,,,,,
08/03/1996,113.677,,,,,,,,
11/03/1996,112.062,,,,,,,,
12/03/1996,111.413,,,,,,,,
13/03/1996,111.474,,,,,,,,
14/03/1996,111.814,,,,,,,,
15/03/1996,112.126,,,,,,,,
18/03/1996,112.655,,,,,,,,
19/03/1996,112.451,,,,,,,,
20/03/1996,112.7,,,,,,,,
21/03/1996,113.073,,,,,,,,
22/03/1996,113.863,,,,,,,,
25/03/1996,114.415,,,,,,,,
26/03/1996,113.457,,,,,,,,
27/03/1996,112.802,,,,,,,,
28/03/1996,111.844,,,,,,,,
29/03/1996,111.969,,,,,,,,
01/04/1996,112.608,,,,,,,,
02/04/1996,111.387,,,,,,,,
03/04/1996,111.76,,,,,,,,
04/04/1996,112.644,,,,,,,,
05/04/1996,115.405,,,,,,,,
08/04/1996,116.771,,,,,,,,
09/04/1996,116.175,,,,,,,,
10/04/1996,116.91,,,,,,,,
11/04/1996,118.161,,,,,,,,
12/04/1996,119.364,,,,,,,,
15/04/1996,120.83,,,,,,,,
16/04/1996,123.627,,,,,,,,
17/04/1996,123.001,,,,,,,,
18/04/1996,127.44,,,,,,,,
19/04/1996,127.896,,,,,,,,
22/04/1996,129.806,,,,,,,,
23/04/1996,135.155,,,,,,,,
24/04/1996,146.11,,,,,,,,
25/04/1996,138.312,,,,,,,,
26/04/1996,153.585,,,,,,,,
29/04/1996,166.004,,,,,,,,
30/04/1996,160.546,,,,,,,,
01/05/1996,160.546,,,,,,,,
02/05/1996,155.106,,,,,,,,
03/05/1996,154.555,,,,,,,,
06/05/1996,161.831,,,,,,,,
07/05/1996,161.734,,,,,,,,
08/05/1996,158.61,,,,,,,,
09/05/1996,154.269,,,,,,,,
10/05/1996,152.505,,,,,,,,
13/05/1996,158.587,,,,,,,,
14/05/1996,157.119,,,,,,,,
15/05/1996,164.052,,,,,,,,
16/05/1996,167.827,,,,,,,,
17/05/1996,172.297,,,,,,,,
20/05/1996,173.428,,,,,,,,
21/05/1996,159.909,,,,,,,,
22/05/1996,163.19,,,,,,,,
23/05/1996,155.386,,,,,,,,
24/05/1996,156.145,,,,,,,,
27/05/1996,154.589,,,,,,,,
28/05/1996,155.391,,,,,,,,
29/05/1996,160.815,,,,,,,,
30/05/1996,158.082,,,,,,,,
31/05/1996,164.044,,,,,,,,
03/06/1996,168.658,,,,,,,,
04/06/1996,171.199,,,,,,,,
05/06/1996,172.306,,,,,,,,
06/06/1996,173.859,,,,,,,,
07/06/1996,176.897,,,,,,,,
10/06/1996,176.714,,,,,,,,
11/06/1996,178.707,,,,,,,,
12/06/1996,183.346,,,,,,,,
13/06/1996,190.236,,,,,,,,
14/06/1996,186.273,,,,,,,,
17/06/1996,183.926,,,,,,,,
18/06/1996,190.886,,,,,,,,
19/06/1996,192.468,,,,,,,,
20/06/1996,195.575,,,,,,,,
21/06/1996,195.595,,,,,,,,
24/06/1996,200.89,,,,,,,,
25/06/1996,197.378,,,,,,,,
26/06/1996,199.276,,,,,,,,
27/06/1996,197.884,,,,,,,,
28/06/1996,191.672,,,,,,,,
01/07/1996,181.198,,,,,,,,
02/07/1996,184.565,,,,,,,,
03/07/1996,190.94,,,,,,,,
04/07/1996,194.88,,,,,,,,
05/07/1996,200.252,,,,,,,,
08/07/1996,207.58,,,,,,,,
09/07/1996,213.37,,,,,,,,
10/07/1996,220.026,,,,,,,,
11/07/1996,212.421,,,,,,,,
12/07/1996,224.376,,,,,,,,
15/07/1996,229.357,,,,,,,,
16/07/1996,237.184,,,,,,,,
17/07/1996,231.057,,,,,,,,
18/07/1996,243.854,,,,,,,,
19/07/1996,248.267,,,,,,,,
22/07/1996,255.667,,,,,,,,
23/07/1996,259.275,,,,,,,,
24/07/1996,262.645,,,,,,,,
25/07/1996,255.103,,,,,,,,
26/07/1996,250.95,,,,,,,,
29/07/1996,267.023,,,,,,,,
30/07/1996,264.091,,,,,,,,
31/07/1996,257.433,,,,,,,,
01/08/1996,259.8,,,,,,,,
02/08/1996,252.015,,,,,,,,
05/08/1996,257.66,,,,,,,,
06/08/1996,259.983,,,,,,,,
07/08/1996,265.983,,,,,,,,
08/08/1996,267.059,,,,,,,,
09/08/1996,265.569,,,,,,,,
12/08/1996,268.545,,,,,,,,
13/08/1996,268.319,,,,,,,,
14/08/1996,266.428,,,,,,,,
15/08/1996,262.012,,,,,,,,
16/08/1996,259.622,,,,,,,,
19/08/1996,253.61,,,,,,,,
20/08/1996,242.849,,,,,,,,
21/08/1996,253.13,,,,,,,,
22/08/1996,245.872,,,,,,,,
23/08/1996,241.226,,,,,,,,
26/08/1996,231.484,,,,,,,,
27/08/1996,236.785,,,,,,,,
28/08/1996,245.428,,,,,,,,
29/08/1996,249.432,,,,,,,,
30/08/1996,260.982,,,,,,,,
02/09/1996,271.32,,,,,,,,
03/09/1996,268.475,,,,,,,,
04/09/1996,274.556,,,,,,,,
05/09/1996,260.744,,,,,,,,
06/09/1996,258.576,,,,,,,,
09/09/1996,256.008,,,,,,,,
10/09/1996,245.195,,,,,,,,
11/09/1996,249.564,,,,,,,,
12/09/1996,242.005,,,,,,,,
13/09/1996,247.074,,,,,,,,
16/09/1996,252.739,,,,,,,,
17/09/1996,257.302,,,,,,,,
18/09/1996,244.419,,,,,,,,
19/09/1996,248.563,,,,,,,,
20/09/1996,251.898,,,,,,,,
23/09/1996,252.662,,,,,,,,
24/09/1996,258.262,,,,,,,,
25/09/1996,257.108,,,,,,,,
26/09/1996,260.305,,,,,,,,
27/09/1996,266.847,,,,,,,,
30/09/1996,266.847,,,,,,,,
01/10/1996,266.847,,,,,,,,
02/10/1996,266.847,,,,,,,,
03/10/1996,271.672,,,,,,,,
04/10/1996,273.043,,,,,,,,
07/10/1996,282.284,,,,,,,,
08/10/1996,288.553,,,,,,,,
09/10/1996,283.246,,,,,,,,
10/10/1996,291.564,,,,,,,,
11/10/1996,295.224,,,,,,,,
14/10/1996,306.797,,,,,,,,
15/10/1996,313.67,,,,,,,,
16/10/1996,322.683,,,,,,,,
17/10/1996,348.984,,,,,,,,
18/10/1996,335.661,,,,,,,,
21/10/1996,352.976,,,,,,,,
22/10/1996,336.544,,,,,,,,
23/10/1996,346.543,,,,,,,,
24/10/1996,347.574,,,,,,,,
25/10/1996,348.352,,,,,,,,
28/10/1996,363.867,,,,,,,,
29/10/1996,363.89,,,,,,,,
30/10/1996,357.518,,,,,,,,
31/10/1996,370.056,,,,,,,,
01/11/1996,354.505,,,,,,,,
04/11/1996,361.781,,,,,,,,
05/11/1996,358.965,,,,,,,,
06/11/1996,350.575,,,,,,,,
07/11/1996,348.23,,,,,,,,
08/11/1996,352.002,,,,,,,,
11/11/1996,366.853,,,,,,,,
12/11/1996,373.087,,,,,,,,
13/11/1996,382.344,,,,,,,,
14/11/1996,390.526,,,,,,,,
15/11/1996,396.644,,,,,,,,
18/11/1996,406.188,,,,,,,,
19/11/1996,415.794,,,,,,,,
20/11/1996,429.37,,,,,,,,
21/11/1996,402.248,,,,,,,,
22/11/1996,416.065,,,,,,,,
25/11/1996,429.243,,,,,,,,
26/11/1996,425.025,,,,,,,,
27/11/1996,416.845,,,,,,,,
28/11/1996,416.246,,,,,,,,
29/11/1996,419.636,,,,,,,,
02/12/1996,418.553,,,,,,,,
03/12/1996,434.148,,,,,,,,
04/12/1996,443.632,,,,,,,,
05/12/1996,452.216,,,,,,,,
06/12/1996,456.166,,,,,,,,
09/12/1996,467.783,,,,,,,,
10/12/1996,463.757,,,,,,,,
11/12/1996,473.022,,,,,,,,
